"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","desc","game_date","qtr","game_seconds_remaining","play_type","yards_gained","total_yards_gained","play_num","avg_yds_per_play","run","pass","total_run_yards","total_pass_yards","num_runs","num_passes","run_yards_gained","pass_yards_gained","run_greater_than_2yds","pass_greater_than_2yds","num_runs_greater_than_2yds","num_passes_greater_than_2yds","prop_runs_greater_than_2_yards","prop_passes_greater_than_2_yards","avg_yards_per_run","avg_yards_per_pass","completion_percentage","two_point_conv_result","two_point_conversion_prob","two_point_attempt","defensive_two_point_attempt","defensive_two_point_conv","kicker_player_name","kicker_player_id","blocked_player_id","blocked_player_name","extra_point_result","extra_point_prob","extra_point_attempt","defensive_extra_point_attempt","defensive_extra_point_conv","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","ydsnet","ep","epa","shotgun","qb_dropback","team_favorite_id","spread_favorite","over_under_line","stadium","stadium_neutral","weather_temperature","weather_wind_mph","weather_humidity","weather_detail","pass_location","run_location"
"307",3740,2014120400,"CHI","DAL","CHI","home","DAL",19,38,-19,21,38,-17,"(Run formation) TWO-POINT CONVERSION ATTEMPT. M.Forte rushes right guard. ATTEMPT SUCCEEDS.",2014-12-04,4,437,"run",2,280,49,5.71428571428571,1,0,28,252,14,35,2,0,0,0,7,24,0.5,0.685714285714286,2,7.2,0.685714285714286,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0267464370043135,0.973253562995687,0.0267464370043135,0.973253562995687,0.00568023631229662,0.0324266733166101,0.96757332668339,67,0.947,1.053,0,0,"DAL",-3.5,50,"Soldier Field",FALSE,34,6,"","",NA,NA
"308",2697,2014120708,"WAS","STL","STL","away","WAS",15,0,15,17,0,17,"(Kick formation) TWO-POINT CONVERSION ATTEMPT. J.Hekker pass to C.Harkey is complete. ATTEMPT SUCCEEDS.",2014-12-07,3,1132,"pass",2,310,47,6.59574468085106,0,1,110,215,20,27,0,2,0,0,11,12,0.55,0.444444444444444,5.5,7.96296296296296,0.777777777777778,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.920415502880929,0.0795844971190711,0.0795844971190711,0.920415502880929,0.0117720483103844,0.0678124488086868,0.932187551191313,35,0.947,1.053,0,1,"LAR",-2.5,44.5,"FedEx Field",FALSE,46,10,"","",NA,NA
"309",3150,2014120701,"CLE","IND","IND","away","CLE",16,19,-3,16,19,-3,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Luck pass is incomplete. ATTEMPT FAILS. intended for 87 Wayne intercepted by 30 Leonhard",2014-12-07,3,1141,"pass",0,219,49,4.46938775510204,0,1,60,169,12,37,0,0,0,0,9,12,0.75,0.324324324324324,5,4.56756756756757,0.459459459459459,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.407711901295893,0.592288098704107,0.592288098704107,0.407711901295893,-0.00723878516678061,0.599526883870887,0.400473116129113,54,0.947,-0.947,0,1,"IND",-3,50,"FirstEnergy Stadium",FALSE,38,11,"","",NA,NA
"310",4592,2014120701,"CLE","IND","IND","away","CLE",25,22,3,25,22,3,"TWO-POINT CONVERSION ATTEMPT. A.Luck pass is incomplete. ATTEMPT FAILS. Haden (23) knocks pass down",2014-12-07,4,32,"pass",0,362,77,4.7012987012987,0,1,93,294,19,58,0,0,0,0,13,21,0.684210526315789,0.362068965517241,4.89473684210526,5.06896551724138,0.53448275862069,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.952945810933177,0.0470541890668227,0.0470541890668227,0.952945810933177,-0.0691933427594972,0.11624753182632,0.88375246817368,90,0.947,-0.947,0,1,"IND",-3,50,"FirstEnergy Stadium",FALSE,38,11,"","",NA,NA
"311",3016,2014120709,"ARI","KC","ARI","home","KC",15,14,1,17,14,3,"TWO-POINT CONVERSION ATTEMPT. D.Stanton pass to J.Carlson is complete. ATTEMPT SUCCEEDS. The Replay Official challenged the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",2014-12-07,3,1106,"pass",2,281,48,5.85416666666667,0,1,91,204,21,27,0,2,0,0,13,13,0.619047619047619,0.481481481481481,4.33333333333333,7.55555555555556,0.592592592592593,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.562402377719664,0.437597622280336,0.562402377719664,0.437597622280336,0.0405820221928049,0.602984399912468,0.397015600087532,42,0.947,1.053,0,1,"KC",-2.5,41,"University of Phoenix Stadium",FALSE,72,0,"","DOME",NA,NA
"312",3527,2014120800,"GB","ATL","ATL","away","GB",30,40,-10,30,40,-10,"TWO-POINT CONVERSION ATTEMPT. J.Rodgers rushes up the middle. ATTEMPT FAILS.",2014-12-08,4,375,"run",0,399,56,7.125,1,0,72,328,23,33,0,0,0,0,11,19,0.478260869565217,0.575757575757576,3.1304347826087,9.93939393939394,0.666666666666667,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.120540780559599,0.879459219440401,0.879459219440401,0.120540780559599,-0.0245992711147169,0.904058490555118,0.0959415094448819,71,0.947,-0.947,0,0,"GB",-13.5,55,"Lambeau Field",FALSE,32,4,"","",NA,NA
"313",3704,2014121411,"TEN","NYJ","NYJ","away","TEN",16,11,5,16,11,5,"TWO-POINT CONVERSION ATTEMPT. G.Smith pass to J.Kerley is incomplete. ATTEMPT FAILS.",2014-12-14,4,189,"pass",0,279,56,4.98214285714286,0,1,116,179,26,30,0,0,0,0,13,15,0.5,0.5,4.46153846153846,5.96666666666667,0.666666666666667,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.837072402194322,0.162927597805678,0.162927597805678,0.837072402194322,-0.0540070897995402,0.216934687605218,0.783065312394782,76,0.947,-0.947,0,1,"NYJ",-3.5,41.5,"Nissan Stadium",FALSE,49,1,"","",NA,NA
"314",3368,2014121500,"CHI","NO","CHI","home","NO",6,24,-18,8,24,-16,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Cutler pass to M.Bennett is complete. ATTEMPT SUCCEEDS.",2014-12-15,4,767,"pass",2,172,44,3.90909090909091,0,1,97,99,17,27,0,2,0,0,10,10,0.588235294117647,0.37037037037037,5.70588235294118,3.66666666666667,0.703703703703704,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0482157346043699,0.95178426539563,0.0482157346043699,0.95178426539563,0.0120527663093791,0.060268500913749,0.939731499086251,56,0.947,1.053,0,1,"NO",-3,53.5,"Soldier Field",FALSE,42,6,"","",NA,NA
"315",4480,2014122102,"HOU","BAL","BAL","away","HOU",13,25,-12,13,25,-12,"TWO-POINT CONVERSION ATTEMPT. J.Flacco is sacked. ATTEMPT FAILS.",2014-12-21,4,356,"pass",0,159,59,2.69491525423729,0,1,28,141,15,44,0,0,0,0,4,15,0.266666666666667,0.340909090909091,1.86666666666667,3.20454545454545,0.5,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0838602568832537,0.916139743116746,0.916139743116746,0.0838602568832537,-0.0167789348791178,0.932918677995864,0.067081322004136,76,0.947,-0.947,0,1,"BAL",-6,41.5,"Reliant Stadium",FALSE,58,2,"","DOME (Open Roof)",NA,NA
"316",3878,2014122802,"GB","DET","DET","away","GB",20,29,-9,20,29,-9,"TWO-POINT CONVERSION ATTEMPT. J.Bell rushes left tackle. ATTEMPT SUCCEEDS. The Replay Official challenged the runner broke the plane ruling, and the play was REVERSED. TWO-POINT CONVERSION ATTEMPT. J.Bell rushes left tackle. ATTEMPT FAILS.",2014-12-28,4,105,"run",0,319,64,4.984375,1,0,111,214,24,40,0,0,0,0,11,18,0.458333333333333,0.45,4.625,5.35,0.5,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0427551905898684,0.957244809410132,0.957244809410132,0.0427551905898684,-0.0173264339442416,0.974571243354373,0.0254287566456267,44,0.947,-0.947,0,0,"GB",-9,47,"Lambeau Field",FALSE,25,6,"","",NA,NA
"317",2380,2015091000,"NE","PIT","PIT","away","NE",9,21,-12,11,21,-10,"TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to M.Wheaton is complete. ATTEMPT SUCCEEDS. PIT-B.Roethlisberger was injured during the play.",2015-09-10,3,1303,"pass",2,294,38,7.73684210526316,0,1,107,201,17,21,0,2,0,0,10,13,0.588235294117647,0.619047619047619,6.29411764705882,9.57142857142857,0.761904761904762,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.140208638662179,0.859791361337821,0.859791361337821,0.140208638662179,0.0233263653842747,0.836464995953547,0.163535004046453,80,0.947,1.053,0,1,"NE",-7,51,"Gillette Stadium",FALSE,64,9,"","Rain",NA,NA
"318",3884,2015091306,"HOU","KC","HOU","home","KC",15,27,-12,17,27,-10,"TWO-POINT CONVERSION ATTEMPT. R.Mallett pass to D.Hopkins is complete. ATTEMPT SUCCEEDS.",2015-09-13,4,247,"pass",2,345,64,5.390625,0,1,92,282,20,44,0,2,0,0,11,22,0.55,0.5,4.6,6.40909090909091,0.659090909090909,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0579331480342097,0.94206685196579,0.0579331480342097,0.94206685196579,0.0134552769403245,0.0713884249745341,0.928611575025466,59,0.947,1.053,0,1,"KC",-1,40.5,"Reliant Stadium",FALSE,83,8,"","DOME (Open Roof)",NA,NA
"319",3133,2015091304,"BUF","IND","IND","away","BUF",6,24,-18,8,24,-16,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Luck pass to C.Fleener is complete. ATTEMPT SUCCEEDS. Caught over middle at goal line.",2015-09-13,3,954,"pass",2,213,49,4.3469387755102,0,1,45,171,14,35,0,2,0,0,6,18,0.428571428571429,0.514285714285714,3.21428571428571,4.88571428571429,0.6,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0567834829299093,0.943216517070091,0.943216517070091,0.0567834829299093,0.0178191354890206,0.92539738158107,0.0746026184189299,65,0.947,1.053,0,1,"IND",-1,44.5,"Ralph Wilson Stadium",FALSE,53,7,"","",NA,NA
"320",3996,2015091304,"BUF","IND","IND","away","BUF",14,27,-13,14,27,-13,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Luck pass to A.Johnson is incomplete. ATTEMPT FAILS. Dropped in back of end zone, right side, cutting to middle.",2015-09-13,4,356,"pass",0,293,62,4.7258064516129,0,1,56,240,15,47,0,0,0,0,7,22,0.466666666666667,0.468085106382979,3.73333333333333,5.1063829787234,0.617021276595745,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0694886038758901,0.93051139612411,0.93051139612411,0.0694886038758901,-0.0136714715760787,0.944182867700189,0.0558171322998113,80,0.947,-0.947,0,1,"IND",-1,44.5,"Ralph Wilson Stadium",FALSE,53,7,"","",NA,NA
"321",2940,2015091301,"STL","SEA","SEA","away","STL",18,23,-5,20,23,-3,"TWO-POINT CONVERSION ATTEMPT. M.Lynch rushes up the middle. ATTEMPT SUCCEEDS.",2015-09-13,4,724,"run",2,241,59,4.08474576271186,1,0,110,156,25,34,2,0,0,0,14,17,0.56,0.5,4.4,4.58823529411765,0.794117647058824,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.331403828728046,0.668596171271954,0.668596171271954,0.331403828728046,0.0596122533892446,0.608983917882709,0.39101608211729,63,0.947,1.053,0,0,"SEA",-3.5,41,"Edward Jones Dome",FALSE,72,0,"","DOME",NA,NA
"322",3864,2015091310,"OAK","CIN","OAK","home","CIN",13,33,-20,13,33,-20,"TWO-POINT CONVERSION ATTEMPT. M.McGloin pass to R.Streater is incomplete. ATTEMPT FAILS. Shotgun Formation.",2015-09-13,4,133,"pass",0,246,61,4.0327868852459,0,1,63,203,16,45,0,0,0,0,8,26,0.5,0.577777777777778,3.9375,4.51111111111111,0.755555555555556,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.00328660866767731,0.996713391332323,0.00328660866767731,0.996713391332323,-0.000877600842839983,0.00240900782483733,0.997590992175163,55,0.947,-0.947,1,1,"OAK",-3,43,"Oakland Coliseum",FALSE,75,9,"","",NA,NA
"323",891,2015092009,"PIT","SF","PIT","home","SF",6,0,6,8,0,8,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to A.Brown is complete. ATTEMPT SUCCEEDS.",2015-09-20,1,2960,"pass",2,126,17,7.41176470588235,0,1,16,110,5,12,0,2,0,0,2,5,0.4,0.416666666666667,3.2,9.16666666666667,0.666666666666667,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.717715900979686,0.282284099020314,0.717715900979686,0.282284099020314,0.0318885392472615,0.749604440226948,0.250395559773052,83,0.947,1.053,0,1,"PIT",-6,46,"Heinz Field",FALSE,69,2,"","",NA,NA
"324",1626,2015092009,"PIT","SF","PIT","home","SF",14,3,11,16,3,13,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to H.Miller is complete. ATTEMPT SUCCEEDS.",2015-09-20,2,2287,"pass",2,208,25,8.32,0,1,23,185,8,17,0,2,0,0,3,7,0.375,0.411764705882353,2.875,10.8823529411765,0.705882352941176,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.857915819109052,0.142084180890948,0.857915819109052,0.142084180890948,0.0137143528683528,0.871630171977405,0.128369828022595,80,0.947,1.053,0,1,"PIT",-6,46,"Heinz Field",FALSE,69,2,"","",NA,NA
"325",3713,2015092009,"PIT","SF","SF","away","PIT",16,36,-20,18,36,-18,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. C.Kaepernick pass to T.Smith is complete. ATTEMPT SUCCEEDS.",2015-09-20,4,583,"pass",2,332,68,4.88235294117647,0,1,104,265,28,40,0,2,0,0,15,18,0.535714285714286,0.45,3.71428571428571,6.625,0.725,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0285766354551222,0.971423364544878,0.971423364544878,0.0285766354551222,0.00376086158381805,0.96766250296106,0.0323374970389403,80,0.947,1.053,0,1,"PIT",-6,46,"Heinz Field",FALSE,69,2,"","",NA,NA
"326",3349,2015092008,"NO","TB","NO","home","TB",13,23,-10,13,23,-10,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. D.Brees pass to W.Snead is complete. ATTEMPT FAILS. Snead took the pass from Brees, but was tackled by TB#27 J.Banks just shy of the goal line.",2015-09-20,4,617,"pass",0,241,54,4.46296296296296,0,1,90,183,24,30,0,0,0,0,13,16,0.541666666666667,0.533333333333333,3.75,6.1,0.733333333333333,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.156585711278967,0.843414288721033,0.156585711278967,0.843414288721033,-0.0173570528538411,0.139228658425126,0.860771341574874,80,0.947,-0.947,0,1,"NO",-9,47,"Louisiana Superdome",FALSE,72,0,"","DOME",NA,NA
"327",4457,2015092007,"MIN","DET","DET","away","MIN",16,26,-10,16,26,-10,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Bell rushes up the middle. ATTEMPT FAILS.",2015-09-20,4,108,"run",0,323,71,4.54929577464789,1,0,38,286,17,54,0,0,0,0,8,30,0.470588235294118,0.555555555555556,2.23529411764706,5.2962962962963,0.62962962962963,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0395364680137811,0.960463531986219,0.960463531986219,0.0395364680137811,-0.0151199549758999,0.975583486962119,0.0244165130378812,82,0.947,-0.947,0,0,"MIN",-2.5,44,"TCF Bank Stadium",FALSE,70,12,"","",NA,NA
"328",4429,2015092001,"BUF","NE","BUF","home","NE",19,37,-18,19,37,-18,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. T.Taylor pass to P.Harvin is incomplete. ATTEMPT FAILS. Dropped at goal line, right side, along sideline.",2015-09-20,4,702,"pass",0,230,56,4.10714285714286,0,1,126,157,22,34,0,0,0,0,13,15,0.590909090909091,0.441176470588235,5.72727272727273,4.61764705882353,0.882352941176471,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0451622634772377,0.954837736522762,0.0451622634772377,0.954837736522762,-0.00878161005058973,0.036380653426648,0.963619346573352,80,0.947,-0.947,0,1,"BUF",-1,44.5,"Ralph Wilson Stadium",FALSE,62,4,"","",NA,NA
"329",4960,2015092001,"BUF","NE","BUF","home","NE",25,37,-12,25,37,-12,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. P.Harvin rushes left end. ATTEMPT FAILS. Tackled by D.McCourty at NE 1.",2015-09-20,4,327,"run",0,299,64,4.671875,1,0,160,192,28,36,0,0,0,0,18,17,0.642857142857143,0.472222222222222,5.71428571428571,5.33333333333333,0.888888888888889,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0777061658436275,0.922293834156372,0.0777061658436275,0.922293834156372,-0.0180591261950774,0.0596470396485501,0.94035296035145,59,0.947,-0.947,0,0,"BUF",-1,44.5,"Ralph Wilson Stadium",FALSE,62,4,"","",NA,NA
"330",3707,2015092002,"CIN","SD","SD","away","CIN",19,24,-5,19,24,-5,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. P.Rivers pass to K.Allen is complete. ATTEMPT FAILS.",2015-09-20,4,260,"pass",0,343,55,6.23636363636364,0,1,131,230,25,30,0,0,0,0,15,20,0.6,0.666666666666667,5.24,7.66666666666667,0.833333333333333,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.289865520356888,0.710134479643112,0.710134479643112,0.289865520356888,-0.0753730772983722,0.785507556941485,0.214492443058515,80,0.947,-0.947,0,1,"CIN",-3.5,48,"Paul Brown Stadium",FALSE,73,6,"","",NA,NA
"331",3472,2015092013,"GB","SEA","GB","home","SEA",22,17,5,24,17,7,"TWO-POINT CONVERSION ATTEMPT. A.Rodgers pass to R.Rodgers is complete. ATTEMPT SUCCEEDS. Penalty on SEA-B.Wagner, Defensive Pass Interference, declined.",2015-09-20,4,568,"pass",2,330,56,5.89285714285714,0,1,107,238,21,35,0,2,0,0,11,19,0.523809523809524,0.542857142857143,5.09523809523809,6.8,0.771428571428571,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.718214750573333,0.281785249426667,0.718214750573333,0.281785249426667,0.0410323971684726,0.759247147741806,0.240752852258194,80,0.947,1.053,0,1,"GB",-3,49.5,"Lambeau Field",FALSE,54,6,"","",NA,NA
"332",3958,2015092400,"NYG","WAS","WAS","away","NYG",12,25,-13,14,25,-11,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. K.Cousins pass to J.Crowder is complete. ATTEMPT SUCCEEDS.",2015-09-24,4,220,"pass",2,336,63,5.33333333333333,0,1,62,285,19,44,0,2,0,0,11,25,0.578947368421053,0.568181818181818,3.26315789473684,6.47727272727273,0.681818181818182,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0412162448918985,0.958783755108102,0.958783755108102,0.0412162448918985,0.00587851362763013,0.952905241480471,0.0470947585195286,74,0.947,1.053,0,1,"NYG",-3,45,"MetLife Stadium",FALSE,66,2,"","",NA,NA
"333",2722,2015092700,"DAL","ATL","ATL","away","DAL",23,28,-5,25,28,-3,"TWO-POINT CONVERSION ATTEMPT. M.Ryan pass to L.Toilolo is complete. ATTEMPT SUCCEEDS.",2015-09-27,3,1325,"pass",2,284,45,6.31111111111111,0,1,70,219,17,28,0,2,0,0,9,15,0.529411764705882,0.535714285714286,4.11764705882353,7.82142857142857,0.607142857142857,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.343819919092075,0.656180080907925,0.656180080907925,0.343819919092075,0.057168744503059,0.599011336404865,0.400988663595135,87,0.947,1.053,0,1,"PICK",0,43.5,"Cowboys Stadium",FALSE,72,0,"","DOME",NA,NA
"334",4202,2015092709,"TEN","IND","TEN","home","IND",33,34,-1,33,34,-1,"TWO-POINT CONVERSION ATTEMPT. J.Fowler rushes up the middle. ATTEMPT FAILS. TEN-J.Fowler was injured during the play. His return is Doubtful.",2015-09-27,4,47,"run",0,433,75,5.77333333333333,1,0,88,367,28,47,0,0,0,0,13,25,0.464285714285714,0.531914893617021,3.14285714285714,7.80851063829787,0.680851063829787,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.521553793174537,0.478446206825463,0.521553793174537,0.478446206825463,-0.290014917920736,0.231538875253802,0.768461124746198,80,0.947,-0.947,0,0,"IND",-3.5,46.5,"Nissan Stadium",FALSE,77,4,"","",NA,NA
"335",3599,2015092701,"CAR","NO","NO","away","CAR",22,27,-5,22,27,-5,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. L.McCown pass to M.Colston is incomplete. ATTEMPT FAILS.",2015-09-27,4,290,"pass",0,299,53,5.64150943396226,0,1,65,234,22,31,0,0,0,0,13,25,0.590909090909091,0.806451612903226,2.95454545454545,7.54838709677419,0.903225806451613,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.276729971985715,0.723270028014285,0.723270028014285,0.276729971985715,-0.0639447901396685,0.787214818153954,0.212785181846046,80,0.947,-0.947,0,1,"CAR",-9.5,43,"Bank of America Stadium",FALSE,67,8,"","",NA,NA
"336",858,2015092705,"STL","PIT","PIT","away","STL",9,0,9,9,0,9,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to D.Heyward-Bey is incomplete. ATTEMPT FAILS. Pass Defense by #22 Johnson.",2015-09-27,2,2580,"pass",0,162,25,6.48,0,1,30,132,9,16,0,0,0,0,2,12,0.222222222222222,0.75,3.33333333333333,8.25,0.875,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.794421391808515,0.205578608191485,0.205578608191485,0.794421391808515,-0.00334713787141483,0.2089257460629,0.7910742539371,92,0.947,-0.947,0,1,"LAR",-1,48.5,"Edward Jones Dome",FALSE,72,0,"","DOME",NA,NA
"337",2750,2015092712,"MIA","BUF","MIA","home","BUF",6,26,-20,8,26,-18,"TWO-POINT CONVERSION ATTEMPT. R.Tannehill pass to J.Landry is complete. ATTEMPT SUCCEEDS.",2015-09-27,3,1239,"pass",2,183,38,4.81578947368421,0,1,33,157,9,29,0,2,0,0,6,13,0.666666666666667,0.448275862068966,3.66666666666667,5.41379310344828,0.689655172413793,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0430074752145345,0.956992524785465,0.0430074752145345,0.956992524785465,0.00802433662750102,0.0510318118420355,0.948968188157964,56,0.947,1.053,0,1,"MIA",-1,43.5,"Sun Life Stadium",FALSE,80,0,"","",NA,NA
"338",2500,2015092713,"DET","DEN","DET","home","DEN",12,14,-2,12,14,-2,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Bell rushes up the middle. ATTEMPT FAILS.",2015-09-27,3,1551,"run",0,137,34,4.02941176470588,1,0,16,134,12,22,0,0,0,0,4,14,0.333333333333333,0.636363636363636,1.33333333333333,6.09090909090909,0.818181818181818,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.452134795562666,0.547865204437334,0.452134795562666,0.547865204437334,-0.0155827820477412,0.436552013514925,0.563447986485075,29,0.947,-0.947,0,0,"DEN",-3,45,"Ford Field",FALSE,72,0,"","DOME",NA,NA
"339",3613,2015092800,"GB","KC","KC","away","GB",20,38,-18,22,38,-16,"TWO-POINT CONVERSION ATTEMPT. A.Smith pass to T.Kelce is complete. ATTEMPT SUCCEEDS.",2015-09-28,4,596,"pass",2,249,47,5.29787234042553,0,1,67,208,16,31,0,2,0,0,9,13,0.5625,0.419354838709677,4.1875,6.70967741935484,0.709677419354839,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0400145968767486,0.959985403123251,0.959985403123251,0.0400145968767486,0.00689103029020505,0.953094372833046,0.0469056271669537,89,0.947,1.053,0,1,"GB",-5.5,47.5,"Lambeau Field",FALSE,62,3,"","",NA,NA
"340",4335,2015092800,"GB","KC","KC","away","GB",28,38,-10,28,38,-10,"TWO-POINT CONVERSION ATTEMPT. A.Smith pass to J.Avant is incomplete. ATTEMPT FAILS.",2015-09-28,4,85,"pass",0,327,65,5.03076923076923,0,1,74,292,17,48,0,0,0,0,10,22,0.588235294117647,0.458333333333333,4.35294117647059,6.08333333333333,0.708333333333333,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0294507044388525,0.970549295561148,0.970549295561148,0.0294507044388525,-0.0104061506867143,0.980955446247862,0.0190445537521382,83,0.947,-0.947,0,1,"GB",-5.5,47.5,"Lambeau Field",FALSE,62,3,"","",NA,NA
"341",4132,2015100407,"BUF","NYG","NYG","away","BUF",22,10,12,24,10,14,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Williams rushes up the middle. ATTEMPT SUCCEEDS.",2015-10-04,4,462,"run",2,293,56,5.23214285714286,1,0,95,199,23,33,2,0,0,0,14,16,0.608695652173913,0.484848484848485,4.1304347826087,6.03030303030303,0.606060606060606,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.9242103834904,0.0757896165095999,0.0757896165095999,0.9242103834904,0.0125711169477015,0.0632184995618984,0.936781500438102,72,0.947,1.053,0,0,"BUF",-6,46.5,"Ralph Wilson Stadium",FALSE,60,4,"","",NA,NA
"342",3036,2015100403,"CIN","KC","CIN","home","KC",27,15,12,29,15,14,"(Run formation) TWO-POINT CONVERSION ATTEMPT. J.Hill rushes left end. ATTEMPT FAILS. Cincinnati challenged the runner broke the plane ruling, and the play was REVERSED. (Run formation) TWO-POINT CONVERSION ATTEMPT. J.Hill rushes left end. ATTEMPT SUCCEEDS.",2015-10-04,3,911,"run",2,375,38,9.86842105263158,1,0,84,291,15,23,2,0,0,0,10,16,0.666666666666667,0.695652173913043,5.6,12.6521739130435,0.695652173913043,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.886613083554136,0.113386916445864,0.886613083554136,0.113386916445864,0.0223900697481656,0.909003153302302,0.0909968466976979,5,0.947,1.053,0,0,"CIN",-3.5,45,"Paul Brown Stadium",FALSE,73,8,"","",NA,NA
"343",4012,2015100408,"SD","CLE","CLE","away","SD",25,27,-2,27,27,0,"TWO-POINT CONVERSION ATTEMPT. J.McCown pass to T.Gabriel is complete. ATTEMPT SUCCEEDS.",2015-10-04,4,129,"pass",2,434,67,6.47761194029851,0,1,100,358,21,46,0,2,0,0,15,27,0.714285714285714,0.58695652173913,4.76190476190476,7.78260869565217,0.804347826086957,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.410930848854093,0.589069151145907,0.589069151145907,0.410930848854093,0.0469941047104253,0.542075046435481,0.457924953564519,67,0.947,1.053,0,1,"LAC",-5,44.5,"Qualcomm Stadium",FALSE,68,7,"","",NA,NA
"344",3562,2015101101,"KC","CHI","CHI","away","KC",12,16,-4,12,16,-4,"TWO-POINT CONVERSION ATTEMPT. J.Cutler pass to M.Mariani is complete. ATTEMPT FAILS. Chicago challenged the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 03:05.)",2015-10-11,4,185,"pass",0,286,65,4.4,0,1,88,209,25,40,0,0,0,0,16,20,0.64,0.5,3.52,5.225,0.625,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.279144561816068,0.720855438183932,0.720855438183932,0.279144561816068,0,0.720855438183932,0.279144561816068,88,0.406496332619562,0,0,1,"KC",-9.5,44.5,"Arrowhead Stadium",FALSE,80,11,"","",NA,NA
